"사고다발지fid","사고다발지id","법정동코드","지점코드","시도시군구명","지점명","사고건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6837356,"2023026","4873025000","48730002  ",경상남도 함안군2,경상남도 함안군 가야읍(함주교 인근),8,12,0,3,9,0,128.403105232024,35.280912618824,"{""type"":""Polygon"",""coordinates"":[[[128.4044527,35.28071056],[128.40442681,35.28049501],[128.40435013,35.28028773],[128.40422561,35.2800967],[128.40405804,35.27992927],[128.40385385,35.27979186],[128.40362089,35.27968975],[128.40336811,35.27962687],[128.40310523,35.27960564],[128.40284235,35.27962687],[128.40258958,35.27968975],[128.40235662,35.27979186],[128.40215242,35.27992927],[128.40198485,35.2800967],[128.40186033,35.28028773],[128.40178365,35.28049501],[128.40175776,35.28071056],[128.40178365,35.28092612],[128.40186033,35.2811334],[128.40198485,35.28132442],[128.40215242,35.28149185],[128.40235662,35.28162926],[128.40258958,35.28173137],[128.40284235,35.28179424],[128.40310523,35.28181547],[128.40336811,35.28179424],[128.40362089,35.28173137],[128.40385385,35.28162926],[128.40405804,35.28149185],[128.40422561,35.28132442],[128.40435013,35.2811334],[128.40442681,35.28092612],[128.4044527,35.28071056]]]}"
6837357,"2023026","4873025300","48730003  ",경상남도 함안군3,경상남도 함안군 칠원읍(용산교 인근),6,6,0,3,3,0,128.516663829176,35.306450436740,"{""type"":""Polygon"",""coordinates"":[[[128.5180113,35.30624806],[128.51798541,35.30603257],[128.51790873,35.30582536],[128.51778421,35.3056344],[128.51761664,35.30546702],[128.51741245,35.30532965],[128.51717948,35.30522757],[128.51692671,35.30516472],[128.51666383,35.30514349],[128.51640095,35.30516472],[128.51614817,35.30522757],[128.51591521,35.30532965],[128.51571102,35.30546702],[128.51554345,35.3056344],[128.51541893,35.30582536],[128.51534225,35.30603257],[128.51531636,35.30624806],[128.51534225,35.30646355],[128.51541893,35.30667076],[128.51554345,35.30686172],[128.51571102,35.3070291],[128.51591521,35.30716647],[128.51614817,35.30726854],[128.51640095,35.3073314],[128.51666383,35.30735262],[128.51692671,35.3073314],[128.51717948,35.30726854],[128.51741245,35.30716647],[128.51761664,35.3070291],[128.51778421,35.30686172],[128.51790873,35.30667076],[128.51798541,35.30646355],[128.5180113,35.30624806]]]}"
6837360,"2023026","4874025300","48740001  ",경상남도 창녕군1,경상남도 창녕군 남지읍(남지리5151 인근),6,10,0,3,6,1,128.481331236751,35.392765229931,"{""type"":""Polygon"",""coordinates"":[[[128.48267871,35.39256178],[128.48265282,35.39234652],[128.48257614,35.39213954],[128.48245162,35.39194878],[128.48228404,35.39178157],[128.48207985,35.39164435],[128.48184689,35.39154239],[128.48159412,35.3914796],[128.48133124,35.3914584],[128.48106836,35.3914796],[128.48081558,35.39154239],[128.48058262,35.39164435],[128.48037843,35.39178157],[128.48021085,35.39194878],[128.48008633,35.39213954],[128.48000966,35.39234652],[128.47998376,35.39256178],[128.48000966,35.39277704],[128.48008633,35.39298402],[128.48021085,35.39317478],[128.48037843,35.39334198],[128.48058262,35.3934792],[128.48081558,35.39358116],[128.48106836,35.39364394],[128.48133124,35.39366515],[128.48159412,35.39364394],[128.48184689,35.39358116],[128.48207985,35.3934792],[128.48228404,35.39334198],[128.48245162,35.39317478],[128.48257614,35.39298402],[128.48265282,35.39277704],[128.48267871,35.39256178]]]}"
6837361,"2023026","4874042000","48740002  ",경상남도 창녕군2,경상남도 창녕군 부곡면(원앙삼거리 인근),5,5,0,4,1,0,128.573013939347,35.442700492133,"{""type"":""Polygon"",""coordinates"":[[[128.57436141,35.44249642],[128.57433552,35.4422813],[128.57425884,35.44207444],[128.57413432,35.4418838],[128.57396675,35.4417167],[128.57376256,35.44157957],[128.57352959,35.44147767],[128.57327682,35.44141492],[128.57301394,35.44139373],[128.57275106,35.44141492],[128.57249828,35.44147767],[128.57226532,35.44157957],[128.57206113,35.4417167],[128.57189356,35.4418838],[128.57176904,35.44207444],[128.57169236,35.4422813],[128.57166647,35.44249642],[128.57169236,35.44271154],[128.57176904,35.4429184],[128.57189356,35.44310903],[128.57206113,35.44327613],[128.57226532,35.44341326],[128.57249828,35.44351516],[128.57275106,35.44357791],[128.57301394,35.44359909],[128.57327682,35.44357791],[128.57352959,35.44351516],[128.57376256,35.44341326],[128.57396675,35.44327613],[128.57413432,35.44310903],[128.57425884,35.4429184],[128.57433552,35.44271154],[128.57436141,35.44249642]]]}"
6837362,"2023026","4874025000","48740003  ",경상남도 창녕군3,경상남도 창녕군 창녕읍(교리1073 인근),5,6,0,4,2,0,128.497762564595,35.542814722018,"{""type"":""Polygon"",""coordinates"":[[[128.49911004,35.5426094],[128.49908415,35.54239455],[128.49900747,35.54218795],[128.49888295,35.54199755],[128.49871537,35.54183066],[128.49851118,35.5416937],[128.49827822,35.54159193],[128.49802544,35.54152926],[128.49776256,35.54150809],[128.49749969,35.54152926],[128.49724691,35.54159193],[128.49701395,35.5416937],[128.49680976,35.54183066],[128.49664218,35.54199755],[128.49651766,35.54218795],[128.49644098,35.54239455],[128.49641509,35.5426094],[128.49644098,35.54282425],[128.49651766,35.54303085],[128.49664218,35.54322124],[128.49680976,35.54338813],[128.49701395,35.54352509],[128.49724691,35.54362686],[128.49749969,35.54368953],[128.49776256,35.54371069],[128.49802544,35.54368953],[128.49827822,35.54362686],[128.49851118,35.54352509],[128.49871537,35.54338813],[128.49888295,35.54322124],[128.49900747,35.54303085],[128.49908415,35.54282425],[128.49911004,35.5426094]]]}"
6837370,"2023026","4882025000","48820001  ",경상남도 고성군1,경상남도 고성군 고성읍(동외리28725 인근),18,20,1,9,10,0,128.326033928925,34.976204414911,"{""type"":""Polygon"",""coordinates"":[[[128.3273814,34.97600615],[128.32735551,34.97578978],[128.32727883,34.97558172],[128.32715431,34.97538997],[128.32698674,34.9752219],[128.32678254,34.97508397],[128.32654958,34.97498148],[128.32629681,34.97491836],[128.32603393,34.97489705],[128.32577105,34.97491836],[128.32551827,34.97498148],[128.32528531,34.97508397],[128.32508112,34.9752219],[128.32491355,34.97538997],[128.32478903,34.97558172],[128.32471235,34.97578978],[128.32468646,34.97600615],[128.32471235,34.97622253],[128.32478903,34.97643058],[128.32491355,34.97662233],[128.32508112,34.9767904],[128.32528531,34.97692832],[128.32551827,34.97703081],[128.32577105,34.97709393],[128.32603393,34.97711524],[128.32629681,34.97709393],[128.32654958,34.97703081],[128.32678254,34.97692832],[128.32698674,34.9767904],[128.32715431,34.97662233],[128.32727883,34.97643058],[128.32735551,34.97622253],[128.3273814,34.97600615]]]}"
6837371,"2023026","4882025000","48820002  ",경상남도 고성군2,경상남도 고성군 고성읍(고성성당 인근),8,9,0,3,6,0,128.321887668483,34.974516743562,"{""type"":""Polygon"",""coordinates"":[[[128.32323514,34.9743185],[128.32320925,34.97410212],[128.32313257,34.97389406],[128.32300805,34.97370231],[128.32284048,34.97353423],[128.32263628,34.9733963],[128.32240332,34.9732938],[128.32215055,34.97323069],[128.32188767,34.97320938],[128.32162479,34.97323069],[128.32137201,34.9732938],[128.32113905,34.9733963],[128.32093486,34.97353423],[128.32076729,34.97370231],[128.32064277,34.97389406],[128.32056609,34.97410212],[128.3205402,34.9743185],[128.32056609,34.97453488],[128.32064277,34.97474294],[128.32076729,34.97493469],[128.32093486,34.97510276],[128.32113905,34.97524069],[128.32137201,34.97534319],[128.32162479,34.9754063],[128.32188767,34.97542761],[128.32215055,34.9754063],[128.32240332,34.97534319],[128.32263628,34.97524069],[128.32284048,34.97510276],[128.32300805,34.97493469],[128.32313257,34.97474294],[128.32320925,34.97453488],[128.32323514,34.9743185]]]}"
6837372,"2023026","4882025000","48820003  ",경상남도 고성군3,경상남도 고성군 고성읍(창원지방법원통영지원 인근),5,6,0,1,5,0,128.327619035293,34.971929765455,"{""type"":""Polygon"",""coordinates"":[[[128.32896651,34.97173156],[128.32894062,34.97151517],[128.32886394,34.9713071],[128.32873942,34.97111534],[128.32857184,34.97094726],[128.32836765,34.97080932],[128.32813469,34.97070683],[128.32788191,34.97064371],[128.32761904,34.9706224],[128.32735616,34.97064371],[128.32710338,34.97070683],[128.32687042,34.97080932],[128.32666623,34.97094726],[128.32649865,34.97111534],[128.32637413,34.9713071],[128.32629745,34.97151517],[128.32627156,34.97173156],[128.32629745,34.97194794],[128.32637413,34.97215601],[128.32649865,34.97234777],[128.32666623,34.97251584],[128.32687042,34.97265378],[128.32710338,34.97275627],[128.32735616,34.97281939],[128.32761904,34.9728407],[128.32788191,34.97281939],[128.32813469,34.97275627],[128.32836765,34.97265378],[128.32857184,34.97251584],[128.32873942,34.97234777],[128.32886394,34.97215601],[128.32894062,34.97194794],[128.32896651,34.97173156]]]}"
6837380,"2023026","4884025000","48840001  ",경상남도 남해군1,경상남도 남해군 남해읍(창원지방법원진주지원 인근),7,11,0,7,1,3,127.893940555014,34.840937044221,"{""type"":""Polygon"",""coordinates"":[[[127.89528803,34.84074046],[127.89526214,34.84052373],[127.89518546,34.84031532],[127.89506094,34.84012325],[127.89489336,34.8399549],[127.89468917,34.83981674],[127.89445621,34.83971408],[127.89420343,34.83965086],[127.89394056,34.83962951],[127.89367768,34.83965086],[127.8934249,34.83971408],[127.89319194,34.83981674],[127.89298775,34.8399549],[127.89282017,34.84012325],[127.89269565,34.84031532],[127.89261897,34.84052373],[127.89259308,34.84074046],[127.89261897,34.84095719],[127.89269565,34.8411656],[127.89282017,34.84135766],[127.89298775,34.84152601],[127.89319194,34.84166417],[127.8934249,34.84176683],[127.89367768,34.84183005],[127.89394056,34.84185139],[127.89420343,34.84183005],[127.89445621,34.84176683],[127.89468917,34.84166417],[127.89489336,34.84152601],[127.89506094,34.84135766],[127.89518546,34.8411656],[127.89526214,34.84095719],[127.89528803,34.84074046]]]}"
6837381,"2023026","4884025000","48840002  ",경상남도 남해군2,경상남도 남해군 남해읍(남변사거리 인근),4,5,0,3,1,1,127.899326543486,34.833481087095,"{""type"":""Polygon"",""coordinates"":[[[127.90067402,34.8332846],[127.90064813,34.83306784],[127.90057145,34.83285942],[127.90044693,34.83266733],[127.90027935,34.83249897],[127.90007516,34.83236079],[127.8998422,34.83225812],[127.89958942,34.8321949],[127.89932654,34.83217355],[127.89906366,34.8321949],[127.89881089,34.83225812],[127.89857793,34.83236079],[127.89837374,34.83249897],[127.89820616,34.83266733],[127.89808164,34.83285942],[127.89800496,34.83306784],[127.89797907,34.8332846],[127.89800496,34.83350135],[127.89808164,34.83370977],[127.89820616,34.83390185],[127.89837374,34.83407022],[127.89857793,34.83420839],[127.89881089,34.83431106],[127.89906366,34.83437428],[127.89932654,34.83439563],[127.89958942,34.83437428],[127.8998422,34.83431106],[127.90007516,34.83420839],[127.90027935,34.83407022],[127.90044693,34.83390185],[127.90057145,34.83370977],[127.90064813,34.83350135],[127.90067402,34.8332846]]]}"
6837382,"2023026","4884025000","48840003  ",경상남도 남해군3,경상남도 남해군 남해읍(남해군산림조합 인근),4,5,0,0,3,2,127.894716012535,34.835203180894,"{""type"":""Polygon"",""coordinates"":[[[127.89606349,34.83500667],[127.89603759,34.83478992],[127.89596092,34.8345815],[127.8958364,34.83438942],[127.89566882,34.83422106],[127.89546463,34.83408289],[127.89523167,34.83398022],[127.89497889,34.83391699],[127.89471601,34.83389564],[127.89445313,34.83391699],[127.89420036,34.83398022],[127.8939674,34.83408289],[127.89376321,34.83422106],[127.89359563,34.83438942],[127.89347111,34.8345815],[127.89339443,34.83478992],[127.89336854,34.83500667],[127.89339443,34.83522342],[127.89347111,34.83543183],[127.89359563,34.83562391],[127.89376321,34.83579227],[127.8939674,34.83593044],[127.89420036,34.83603311],[127.89445313,34.83609633],[127.89471601,34.83611768],[127.89497889,34.83609633],[127.89523167,34.83603311],[127.89546463,34.83593044],[127.89566882,34.83579227],[127.8958364,34.83562391],[127.89596092,34.83543183],[127.89603759,34.83522342],[127.89606349,34.83500667]]]}"
6837385,"2023026","4885036000","48850001  ",경상남도 하동군1,경상남도 하동군 금남면(계천사거리 인근),5,8,0,2,6,0,127.811401480894,34.996205587227,"{""type"":""Polygon"",""coordinates"":[[[127.81274895,34.99600708],[127.81272306,34.99579076],[127.81264638,34.99558275],[127.81252186,34.99539105],[127.81235429,34.99522302],[127.8121501,34.99508512],[127.81191714,34.99498265],[127.81166436,34.99491955],[127.81140148,34.99489825],[127.8111386,34.99491955],[127.81088583,34.99498265],[127.81065287,34.99508512],[127.81044867,34.99522302],[127.8102811,34.99539105],[127.81015658,34.99558275],[127.8100799,34.99579076],[127.81005401,34.99600708],[127.8100799,34.9962234],[127.81015658,34.9964314],[127.8102811,34.9966231],[127.81044867,34.99679113],[127.81065287,34.99692902],[127.81088583,34.99703149],[127.8111386,34.99709458],[127.81140148,34.99711589],[127.81166436,34.99709458],[127.81191714,34.99703149],[127.8121501,34.99692902],[127.81235429,34.99679113],[127.81252186,34.9966231],[127.81264638,34.9964314],[127.81272306,34.9962234],[127.81274895,34.99600708]]]}"
6837386,"2023026","4885037000","48850002  ",경상남도 하동군2,경상남도 하동군 진교면(수협은행진교지점 인근),4,4,0,4,0,0,127.903884481185,35.026356836407,"{""type"":""Polygon"",""coordinates"":[[[127.90523195,35.02615795],[127.90520606,35.02594171],[127.90512938,35.02573378],[127.90500486,35.02554215],[127.90483729,35.02537418],[127.9046331,35.02523634],[127.90440014,35.02513391],[127.90414736,35.02507083],[127.90388448,35.02504953],[127.9036216,35.02507083],[127.90336883,35.02513391],[127.90313587,35.02523634],[127.90293167,35.02537418],[127.9027641,35.02554215],[127.90263958,35.02573378],[127.9025629,35.02594171],[127.90253701,35.02615795],[127.9025629,35.02637419],[127.90263958,35.02658212],[127.9027641,35.02677375],[127.90293167,35.02694171],[127.90313587,35.02707955],[127.90336883,35.02718198],[127.9036216,35.02724505],[127.90388448,35.02726635],[127.90414736,35.02724505],[127.90440014,35.02718198],[127.9046331,35.02707955],[127.90483729,35.02694171],[127.90500486,35.02677375],[127.90512938,35.02658212],[127.90520606,35.02637419],[127.90523195,35.02615795]]]}"
6837387,"2023026","4885031000","48850003  ",경상남도 하동군3,경상남도 하동군 화개면(영남순복음교회 인근),4,7,0,2,5,0,127.641876294855,35.246409553861,"{""type"":""Polygon"",""coordinates"":[[[127.64322377,35.24620793],[127.64319788,35.24599228],[127.6431212,35.24578491],[127.64299668,35.24559381],[127.6428291,35.2454263],[127.64262491,35.24528883],[127.64239195,35.24518668],[127.64213917,35.24512377],[127.64187629,35.24510253],[127.64161342,35.24512377],[127.64136064,35.24518668],[127.64112768,35.24528883],[127.64092349,35.2454263],[127.64075591,35.24559381],[127.64063139,35.24578491],[127.64055471,35.24599228],[127.64052882,35.24620793],[127.64055471,35.24642358],[127.64063139,35.24663094],[127.64075591,35.24682205],[127.64092349,35.24698955],[127.64112768,35.24712702],[127.64136064,35.24722917],[127.64161342,35.24729207],[127.64187629,35.24731331],[127.64213917,35.24729207],[127.64239195,35.24722917],[127.64262491,35.24712702],[127.6428291,35.24698955],[127.64299668,35.24682205],[127.6431212,35.24663094],[127.64319788,35.24642358],[127.64322377,35.24620793]]]}"
6837390,"2023026","4886038000","48860001  ",경상남도 산청군1,경상남도 산청군 신안면(원지삼거리 인근),6,9,0,3,6,0,127.972410544013,35.303435649338,"{""type"":""Polygon"",""coordinates"":[[[127.97375802,35.30323331],[127.97373213,35.30301782],[127.97365545,35.3028106],[127.97353093,35.30261963],[127.97336335,35.30245224],[127.97315916,35.30231486],[127.9729262,35.30221279],[127.97267342,35.30214993],[127.97241054,35.3021287],[127.97214767,35.30214993],[127.97189489,35.30221279],[127.97166193,35.30231486],[127.97145774,35.30245224],[127.97129016,35.30261963],[127.97116564,35.3028106],[127.97108896,35.30301782],[127.97106307,35.30323331],[127.97108896,35.30344881],[127.97116564,35.30365603],[127.97129016,35.303847],[127.97145774,35.30401438],[127.97166193,35.30415175],[127.97189489,35.30425383],[127.97214767,35.30431669],[127.97241054,35.30433791],[127.97267342,35.30431669],[127.9729262,35.30425383],[127.97315916,35.30415175],[127.97336335,35.30401438],[127.97353093,35.303847],[127.97365545,35.30365603],[127.97373213,35.30344881],[127.97375802,35.30323331]]]}"
6837391,"2023026","4886025000","48860002  ",경상남도 산청군2,경상남도 산청군 산청읍(옥산리1601 인근),6,8,0,1,5,2,127.875414796057,35.414647390964,"{""type"":""Polygon"",""coordinates"":[[[127.87676227,35.41444367],[127.87673638,35.41422847],[127.8766597,35.41402154],[127.87653518,35.41383083],[127.8763676,35.41366368],[127.87616341,35.41352649],[127.87593045,35.41342456],[127.87567767,35.41336179],[127.8754148,35.41334059],[127.87515192,35.41336179],[127.87489914,35.41342456],[127.87466618,35.41352649],[127.87446199,35.41366368],[127.87429441,35.41383083],[127.87416989,35.41402154],[127.87409321,35.41422847],[127.87406732,35.41444367],[127.87409321,35.41465887],[127.87416989,35.41486579],[127.87429441,35.4150565],[127.87446199,35.41522365],[127.87466618,35.41536083],[127.87489914,35.41546277],[127.87515192,35.41552554],[127.8754148,35.41554673],[127.87567767,35.41552554],[127.87593045,35.41546277],[127.87616341,35.41536083],[127.8763676,35.41522365],[127.87653518,35.4150565],[127.8766597,35.41486579],[127.87673638,35.41465887],[127.87676227,35.41444367]]]}"
